# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
OS.loadAverage,1775214036063000000,1775214096063000000,2.4140625
JVM.totalDirectByteBuffersBytes,1775214036063000000,1775214096063000000,9602246
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.commit.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1775214096063000000,1775214110293000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1775214096063000000,1775214110293000000,0
parser.JAVA.size.bytes,1775214096063000000,1775214110293000000,8
writeAction.count,1775214096063000000,1775214110293000000,3
DiskQueryRelay.taskWaitingTotalTimeUs,1775214096063000000,1775214110293000000,25407
DiskQueryRelay.tasksExecuted,1775214096063000000,1775214110293000000,61
writeAction.median.wait.ms,1775214096063000000,1775214110293000000,100
LowMemory.gcOverloaded,1775214096063000000,1775214110293000000,0
LowMemory.gcLoad,1775214096063000000,1775214110293000000,2.296922216904007E-4
writeAction.wait.ms,1775214096063000000,1775214110293000000,0
writeAction.max.wait.ms,1775214096063000000,1775214110293000000,59
parser.JAVA.time.ns,1775214096063000000,1775214110293000000,1347001
lexer.JAVA.time.ns,1775214096063000000,1775214110293000000,1325990
DiskQueryRelay.tasksRequested,1775214096063000000,1775214110293000000,61
lexer.JAVA.size.bytes,1775214096063000000,1775214110293000000,8
DiskQueryRelay.taskExecutionTotalTimeUs,1775214096063000000,1775214110293000000,6648
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1775214096063000000,1775214110293000000,0
workspaceModel.initializing.ms,1775214096063000000,1775214110293000000,0
workspaceModel.updates.ms,1775214096063000000,1775214110293000000,0
workspaceModel.pre.handlers.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1775214096063000000,1775214110293000000,1
workspaceModel.check.recursive.update.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValueWithParameters.clear.count,1775214096063000000,1775214110293000000,0
workspaceModel.on.changed.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValue.total.get.count,1775214096063000000,1775214110293000000,5
workspaceModel.full.replace.project.model.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1775214096063000000,1775214110293000000,1
workspaceModel.collect.changes.ms,1775214096063000000,1775214110293000000,0
workspaceModel.update.unloaded.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.updates.count,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValue.clear.count,1775214096063000000,1775214110293000000,0
workspaceModel.loading.total.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1775214096063000000,1775214110293000000,1
workspaceModel.to.snapshot.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1775214096063000000,1775214110293000000,1
workspaceModel.cachedValue.from.cache.count,1775214096063000000,1775214110293000000,2
workspaceModel.init.bridges.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.init.ms,1775214096063000000,1775214110293000000,0
workspaceModel.loading.from.cache.ms,1775214096063000000,1775214110293000000,0
workspaceModel.replace.project.model.ms,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.instances.count,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1775214096063000000,1775214110293000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1775214096063000000,1775214110293000000,0
workspaceModel.cachedValue.calculated.count,1775214096063000000,1775214110293000000,3
workspaceModel.on.before.changed.ms,1775214096063000000,1775214110293000000,0
workspaceModel.updates.precise.ms,1775214096063000000,1775214110293000000,0
NonBlockingReadAction.finalizedExecutionsCount,1775214096063000000,1775214110293000000,6
NonBlockingReadAction.failedExecutionsCount,1775214096063000000,1775214110293000000,0
NonBlockingReadAction.failedExecutionTimeUs,1775214096063000000,1775214110293000000,0
AWTEventQueue.dispatchTimeTotalNS,1775214096063000000,1775214110293000000,1550291340
NonBlockingReadAction.finalizedExecutionTimeUs,1775214096063000000,1775214110293000000,139095
Indexes.entries.lookups,1775214096063000000,1775214110293000000,0
Indexing.writesQueuedMin,1775214096063000000,1775214110293000000,0
Indexing.cache.totalCacheMisses,1775214096063000000,1775214110293000000,11
Indexing.writer_1.totalTimeSpentWritingMs,1775214096063000000,1775214110293000000,0
Indexing.cache.totalCacheAccesses,1775214096063000000,1775214110293000000,23
Indexes.entries.lookupDuration90PMs,1775214096063000000,1775214110293000000,0.0
Indexing.cache.totalCacheEvicted,1775214096063000000,1775214110293000000,1106
Indexes.allKeys.lookupDuration90PMs,1775214096063000000,1775214110293000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1775214096063000000,1775214110293000000,0
Indexes.allKeys.lookupDurationMaxMs,1775214096063000000,1775214110293000000,0.0
Indexes.stubs.lookupDurationMaxMs,1775214096063000000,1775214110293000000,5.0
Indexing.totalTimeIndexersSleptMs,1775214096063000000,1775214110293000000,0
Indexes.stubs.lookupDurationAvgMs,1775214096063000000,1775214110293000000,0.6
Indexes.entries.lookupDurationAvgMs,1775214096063000000,1775214110293000000,0.0
Indexes.allKeys.lookups,1775214096063000000,1775214110293000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1775214096063000000,1775214110293000000,0
Indexes.stubs.lookupDuration90PMs,1775214096063000000,1775214110293000000,1.0
Indexes.stubs.lookups,1775214096063000000,1775214110293000000,10
Indexes.entries.lookupDurationMaxMs,1775214096063000000,1775214110293000000,0.0
Indexing.writesQueuedAvg,1775214096063000000,1775214110293000000,0.0
Indexing.writesQueuedMax,1775214096063000000,1775214110293000000,0
Indexes.allKeys.lookupDurationAvgMs,1775214096063000000,1775214110293000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1775214096063000000,1775214110293000000,0
jps.global.initialize.library.bridges.ms,1775214096063000000,1775214110293000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775214096063000000,1775214110293000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775214096063000000,1775214110293000000,0
jps.facet.change.listener.before.change.events.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.instances.count,1775214096063000000,1775214110293000000,0
jps.project.serializers.save.ms,1775214096063000000,1775214110293000000,5
jps.module.iml.entities.serializer.load.entities.ms,1775214096063000000,1775214110293000000,0
jps.app.storage.content.reader.load.component.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleBridge.update.option.ms,1775214096063000000,1775214110293000000,0
jps.facet.change.listener.init.bridge.ms,1775214096063000000,1775214110293000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775214096063000000,1775214110293000000,0
jps.storage.jps.conf.reader.load.component.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775214096063000000,1775214110293000000,0
workspaceModel.load.cache.from.file.ms,1775214096063000000,1775214110293000000,0
jps.save.global.entities.ms,1775214096063000000,1775214110293000000,42
workspaceModel.mutableEntityStorage.collect.changes.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775214096063000000,1775214110293000000,0
workspaceModel.save.cache.to.file.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775214096063000000,1775214110293000000,0
workspaceModel.global.updates.ms,1775214096063000000,1775214110293000000,0
workspaceModel.sync.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1775214096063000000,1775214110293000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775214096063000000,1775214110293000000,0
jps.project.serializers.load.ms,1775214096063000000,1775214110293000000,0
jps.facet.change.listener.process.change.events.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775214096063000000,1775214110293000000,0
jps.global.get.library.by.name.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1775214096063000000,1775214110293000000,0
jps.global.handle.changed.events.ms,1775214096063000000,1775214110293000000,0
jps.artifact.entities.serializer.save.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775214096063000000,1775214110293000000,0
jps.app.storage.content.writer.save.component.ms,1775214096063000000,1775214110293000000,11
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775214096063000000,1775214110293000000,0
jps.artifact.entities.serializer.load.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.global.apply.state.to.project.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775214096063000000,1775214110293000000,0
workspaceModel.global.updates.count,1775214096063000000,1775214110293000000,0
jps.library.entities.serializer.load.entities.ms,1775214096063000000,1775214110293000000,0
jps.apply.loaded.storage.ms,1775214096063000000,1775214110293000000,0
jps.global.get.library.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1775214096063000000,1775214110293000000,0
jps.global.get.libraries.ms,1775214096063000000,1775214110293000000,0
jps.load.initial.state.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775214096063000000,1775214110293000000,0
jps.global.handle.before.change.events.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775214096063000000,1775214110293000000,0
workspaceModel.do.save.caches.ms,1775214096063000000,1775214110293000000,0
jps.library.entities.serializer.save.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1775214096063000000,1775214110293000000,0
workspaceModel.moduleBridge.before.changed.ms,1775214096063000000,1775214110293000000,0
workspaceModel.load.cache.metadata.from.file.ms,1775214096063000000,1775214110293000000,0
jps.load.project.to.empty.storage.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775214096063000000,1775214110293000000,0
workspaceModel.orphan.listener.update.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775214096063000000,1775214110293000000,0
jps.save.changed.project.entities.ms,1775214096063000000,1775214110293000000,5
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775214096063000000,1775214110293000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1775214096063000000,1775214110293000000,0
jps.reload.project.entities.ms,1775214096063000000,1775214110293000000,0
cacheStateStorage.get.counter,1775214096063000000,1775214110293000000,0
cacheStateStorage.set.duration,1775214096063000000,1775214110293000000,13
cacheStateStorage.get.duration,1775214096063000000,1775214110293000000,0
cacheStateStorage.set.counter,1775214096063000000,1775214110293000000,9
StorageLockContext.competingThreads.avg,1775214096063000000,1775214110293000000,0.0
FilePageCache.totalPageDisposalsUs,1775214096063000000,1775214110293000000,2
FilePageCache.pageLoadsAboveSizeThreshold,1775214096063000000,1775214110293000000,0
FilePageCache.maxRegisteredFiles,1775214096063000000,1775214110293000000,1097
DirectByteBufferAllocator.misses,1775214096063000000,1775214110293000000,2
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775214096063000000,1775214110293000000,95453184
StorageLockContext.competingThreads.90P,1775214096063000000,1775214110293000000,0
FilePageCache.maxCacheSizeInBytes,1775214096063000000,1775214110293000000,456130560
FilePageCache.capacityInBytes,1775214096063000000,1775214110293000000,629145600
StorageLockContext.competingThreads.max,1775214096063000000,1775214110293000000,0
DirectByteBufferAllocator.hits,1775214096063000000,1775214110293000000,0
FilePageCache.pageFastCacheHits,1775214096063000000,1775214110293000000,36
DirectByteBufferAllocator.disposed,1775214096063000000,1775214110293000000,0
FilePageCache.uncachedFileAccess,1775214096063000000,1775214110293000000,4
